window_id,epoch_id,epoch_window_index,epoch_window_count,node_id,assigned_shard_count,assigned_sample_count,samples_processed,effective_throughput,local_inventory_count,cache_hit_rate,shards_pulled_total,bytes_transferred_total,prefetch_wait_s_total,transfer_retry_count
0,0,0,2,decentr-09,3,1536,1536,4.024970914364707,33,1.0,0,0,0.0,0
1,0,1,2,decentr-09,1,512,512,2.490877832196733,33,1.0,0,0,0.0055590340052731335,0
2,1,0,2,decentr-09,2,1024,1024,3.5790473924700006,33,1.0,0,0,0.0055590340052731335,0
3,1,1,2,decentr-09,2,1024,1024,3.5665203790484905,33,1.0,0,0,0.011335229966789484,0
4,2,0,2,decentr-09,3,1536,1536,3.5398993639209206,33,1.0,0,0,0.011335229966789484,0
5,2,1,2,decentr-09,1,512,512,2.56197052111633,33,1.0,0,0,0.01725231495220214,0
6,3,0,2,decentr-09,2,1024,1024,3.590576383894727,33,1.0,0,0,0.01725231495220214,0
7,3,1,2,decentr-09,1,512,512,3.5795738809087574,33,1.0,0,0,0.028448838973417878,0
8,4,0,2,decentr-09,3,1536,1536,4.176009940262557,33,1.0,0,0,0.028448838973417878,0
9,4,1,2,decentr-09,1,512,512,2.529581483374811,33,1.0,0,0,0.03420186397852376,0
10,5,0,2,decentr-09,3,1536,1536,3.5742074177031773,33,1.0,0,0,0.03420186397852376,0
11,5,1,2,decentr-09,1,512,512,3.6116224855513606,33,1.0,0,0,0.04326992598362267,0
12,6,0,2,decentr-09,2,1024,1024,3.5584061909624545,33,1.0,0,0,0.04326992598362267,0
13,6,1,2,decentr-09,1,512,512,3.553456979584456,33,1.0,0,0,0.04926192801212892,0
14,7,0,2,decentr-09,3,1536,1536,3.5614040670904017,33,1.0,0,0,0.04926192801212892,0
15,7,1,2,decentr-09,1,512,512,3.4893585872348396,33,1.0,0,0,0.05485251999925822,0
16,8,0,2,decentr-09,3,1536,1536,4.139650102096253,33,1.0,0,0,0.05485251999925822,0
17,8,1,2,decentr-09,1,512,512,2.530974504945133,33,1.0,0,0,0.06051236897474155,0
18,9,0,2,decentr-09,3,1536,1536,3.5834143430203764,33,1.0,0,0,0.06051236897474155,0
19,9,1,2,decentr-09,1,512,512,3.5347514118455523,33,1.0,0,0,0.06643230398185551,0
20,10,0,2,decentr-09,3,1536,1536,3.5786906563113905,33,1.0,0,0,0.06643230398185551,0
21,10,1,2,decentr-09,1,512,512,2.5454820812452916,33,1.0,0,0,0.0854776399792172,0
22,11,0,2,decentr-09,3,1536,1536,4.132536254573251,33,1.0,0,0,0.0854776399792172,0
23,11,1,2,decentr-09,1,512,512,3.602288447541276,33,1.0,0,0,0.09121247899020091,0
24,12,0,2,decentr-09,2,1024,1024,3.5543798762857657,33,1.0,0,0,0.09121247899020091,0
25,12,1,2,decentr-09,1,512,512,2.5317215944887974,33,1.0,0,0,0.09669542900519446,0
26,13,0,2,decentr-09,3,1536,1536,3.573961293203003,33,1.0,0,0,0.09669542900519446,0
27,13,1,2,decentr-09,1,512,512,3.5700043610700947,33,1.0,0,0,0.10375811398262158,0
28,14,0,2,decentr-09,2,1024,1024,3.5322605608371433,33,1.0,0,0,0.10375811398262158,0
29,14,1,2,decentr-09,1,512,512,3.566452325475855,33,1.0,0,0,0.1610192179796286,0
30,15,0,2,decentr-09,2,1024,1024,3.5931225095753456,33,1.0,0,0,0.1610192179796286,0
31,15,1,2,decentr-09,2,1024,1024,3.6089146144206623,33,1.0,0,0,0.17496903898427263,0
32,16,0,2,decentr-09,2,1024,1024,3.543105742397123,33,1.0,0,0,0.17496903898427263,0
33,16,1,2,decentr-09,2,1024,1024,3.5830387452977033,33,1.0,0,0,0.18080563901457936,0
34,17,0,2,decentr-09,3,1536,1536,3.5708131827749807,33,1.0,0,0,0.18080563901457936,0
35,17,1,2,decentr-09,1,512,512,3.536913067150776,33,1.0,0,0,0.1867072710301727,0
36,18,0,2,decentr-09,3,1536,1536,3.575040182731067,33,1.0,0,0,0.1867072710301727,0
37,18,1,2,decentr-09,2,1024,1024,3.5619749929454856,33,1.0,0,0,0.1922629740438424,0
38,19,0,2,decentr-09,3,1536,1536,3.586237303334581,33,1.0,0,0,0.1922629740438424,0
39,19,1,2,decentr-09,1,512,512,2.514493960659286,33,1.0,0,0,0.19835548102855682,0
40,20,0,2,decentr-09,3,1536,1536,4.144186542673446,33,1.0,0,0,0.19835548102855682,0
41,20,1,2,decentr-09,1,512,512,3.5737730577928075,33,1.0,0,0,0.21177705802256241,0
42,21,0,2,decentr-09,3,1536,1536,3.580897431875194,33,1.0,0,0,0.21177705802256241,0
43,21,1,2,decentr-09,1,512,512,3.6111510075454945,33,1.0,0,0,0.2175154850119725,0
44,22,0,2,decentr-09,3,1536,1536,4.171610991519965,33,1.0,0,0,0.2175154850119725,0
45,22,1,2,decentr-09,1,512,512,2.559107556727839,33,1.0,0,0,0.22683190001407638,0
46,23,0,2,decentr-09,3,1536,1536,3.6077371785484997,33,1.0,0,0,0.22683190001407638,0
47,23,1,2,decentr-09,1,512,512,3.6073876307475157,33,1.0,0,0,0.23334275803063065,0
48,24,0,2,decentr-09,2,1024,1024,3.6100550607023028,33,1.0,0,0,0.23334275803063065,0
49,24,1,2,decentr-09,2,1024,1024,3.5873658788906093,33,1.0,0,0,0.23918683908414096,0
50,25,0,2,decentr-09,3,1536,1536,4.172913533428728,33,1.0,0,0,0.23918683908414096,0
51,25,1,2,decentr-09,1,512,512,3.574500370084059,33,1.0,0,0,0.24493341508787125,0
52,26,0,2,decentr-09,2,1024,1024,3.5835026541955606,33,1.0,0,0,0.24493341508787125,0
53,26,1,2,decentr-09,1,512,512,2.5697166104042544,33,1.0,0,0,0.25089157006004825,0
54,27,0,2,decentr-09,2,1024,1024,3.577443730784051,33,1.0,0,0,0.25089157006004825,0
55,27,1,2,decentr-09,2,1024,1024,3.6072625391375213,33,1.0,0,0,0.256545125041157,0
56,28,0,2,decentr-09,3,1536,1536,3.583402686108464,33,1.0,0,0,0.256545125041157,0
57,28,1,2,decentr-09,1,512,512,2.561369240362746,33,1.0,0,0,0.26717882900265977,0
58,29,0,2,decentr-09,3,1536,1536,4.167733683413662,33,1.0,0,0,0.26717882900265977,0
59,29,1,2,decentr-09,1,512,512,3.5915953827088276,33,1.0,0,0,0.27480421803193167,0
60,30,0,2,decentr-09,3,1536,1536,3.5873971720958435,33,1.0,0,0,0.27480421803193167,0
